Galaxy,R_kpc,V_obs_kms,V_baryon_kms
NGC4138_rotmod,2.61,179.0,230.38943226632597
NGC4138_rotmod,5.24,195.0,197.1534166581954
NGC4138_rotmod,7.85,181.0,164.98613396282732
NGC4138_rotmod,10.65,162.0,140.78105909532007
NGC4138_rotmod,13.47,145.0,123.98803047068697
NGC4138_rotmod,16.03,147.0,113.21785857363669
NGC4138_rotmod,18.58,150.0,105.05523404381145
