Galaxy,R_kpc,V_obs_kms,V_baryon_kms
NGC6946_rotmod,0.19,153.0,234.4451545671183
NGC6946_rotmod,0.56,130.0,179.77566826464587
NGC6946_rotmod,0.94,128.0,165.06045468251926
NGC6946_rotmod,1.22,134.0,162.81320001768898
NGC6946_rotmod,1.59,129.0,165.84210834405116
NGC6946_rotmod,1.96,131.0,167.97997588998516
NGC6946_rotmod,2.34,138.0,174.5087751375271
NGC6946_rotmod,2.71,139.0,185.22256935913614
NGC6946_rotmod,2.99,143.0,187.15261820236447
NGC6946_rotmod,3.37,146.0,191.46368062899032
NGC6946_rotmod,3.74,154.0,193.64015234449698
NGC6946_rotmod,4.12,161.0,195.86246935030712
NGC6946_rotmod,4.4,167.0,198.77892166927558
NGC6946_rotmod,4.77,173.0,203.03241785488345
NGC6946_rotmod,5.15,176.0,207.18292062812512
NGC6946_rotmod,5.52,178.0,213.15722483650418
NGC6946_rotmod,5.89,180.0,213.37989642888104
NGC6946_rotmod,6.17,179.0,210.07027157596573
NGC6946_rotmod,6.55,180.0,209.30756508067262
NGC6946_rotmod,6.92,181.0,209.91288812266865
NGC6946_rotmod,7.3,179.0,207.1637029018356
NGC6946_rotmod,7.58,179.0,203.8668634182613
NGC6946_rotmod,7.95,179.0,198.95403338459866
NGC6946_rotmod,8.33,178.0,194.20799906286044
NGC6946_rotmod,8.7,177.0,192.2228794914903
NGC6946_rotmod,9.08,176.0,190.5849965238607
NGC6946_rotmod,9.36,173.0,188.9905230428235
NGC6946_rotmod,9.73,172.0,186.10860109086843
NGC6946_rotmod,10.1,172.0,183.4912082362531
NGC6946_rotmod,10.48,170.0,180.68620893693023
NGC6946_rotmod,10.76,171.0,178.71337303067168
NGC6946_rotmod,11.13,174.0,175.88778183830735
NGC6946_rotmod,11.51,174.0,173.34044219396694
NGC6946_rotmod,11.88,175.0,170.87198863476715
NGC6946_rotmod,12.26,174.0,168.55879953298196
NGC6946_rotmod,12.54,173.0,166.96905881030773
NGC6946_rotmod,12.91,173.0,164.91981112043513
NGC6946_rotmod,13.29,173.0,162.98026168834065
NGC6946_rotmod,13.66,175.0,161.24277534202886
NGC6946_rotmod,14.03,174.0,159.47602954676293
NGC6946_rotmod,14.31,171.0,158.20211787457208
NGC6946_rotmod,14.69,167.0,155.89063634484273
NGC6946_rotmod,15.06,165.0,153.4748871965704
NGC6946_rotmod,15.44,163.0,151.3494819944885
NGC6946_rotmod,15.72,162.0,149.98997999866523
NGC6946_rotmod,16.09,161.0,145.39599925720103
NGC6946_rotmod,16.47,159.0,143.5421314457884
NGC6946_rotmod,16.84,158.0,141.84528543451842
NGC6946_rotmod,17.21,157.0,140.1802628760554
NGC6946_rotmod,17.5,157.0,138.88347165879745
NGC6946_rotmod,17.87,157.0,137.31002913115998
NGC6946_rotmod,18.24,160.0,135.8247477450262
NGC6946_rotmod,18.62,159.0,134.34055567846963
NGC6946_rotmod,18.9,160.0,133.25393277498418
NGC6946_rotmod,19.27,158.0,131.98514651278
NGC6946_rotmod,19.65,155.0,130.81813712173096
NGC6946_rotmod,20.02,157.0,129.18772116575167
NGC6946_rotmod,20.4,154.0,127.64319840868922
