Galaxy,R_kpc,V_obs_kms,V_baryon_kms
UGC05253_rotmod,0.13,232.0,150.2359274607775
UGC05253_rotmod,0.25,233.0,221.34306607617054
UGC05253_rotmod,0.38,234.0,255.04913624633195
UGC05253_rotmod,0.51,235.0,270.85083477811173
UGC05253_rotmod,0.63,236.0,278.68015699005196
UGC05253_rotmod,0.76,237.0,281.90758148726684
UGC05253_rotmod,0.89,238.0,283.62322718705536
UGC05253_rotmod,1.01,239.0,285.73818803233144
UGC05253_rotmod,1.14,240.0,286.57543579309095
UGC05253_rotmod,1.27,240.0,285.663056064308
UGC05253_rotmod,1.39,241.0,286.50729938345376
UGC05253_rotmod,1.52,242.0,286.75149677028713
UGC05253_rotmod,1.65,242.0,286.1089825573465
UGC05253_rotmod,1.77,243.0,285.39775349501264
UGC05253_rotmod,1.9,244.0,284.74843300710194
UGC05253_rotmod,2.03,244.0,284.31134447995566
UGC05253_rotmod,2.16,244.0,284.1313263264014
UGC05253_rotmod,2.28,245.0,284.4040077073458
UGC05253_rotmod,2.41,245.0,285.05680504067954
UGC05253_rotmod,2.54,246.0,286.065207076988
UGC05253_rotmod,2.66,246.0,286.9977898869606
UGC05253_rotmod,2.79,246.0,288.06737215450136
UGC05253_rotmod,2.92,247.0,288.9426450006991
UGC05253_rotmod,3.04,247.0,289.64334775720295
UGC05253_rotmod,3.17,247.0,290.1638690464407
UGC05253_rotmod,3.3,247.0,290.47243345970026
UGC05253_rotmod,3.42,247.0,290.54487174961463
UGC05253_rotmod,3.55,248.0,290.4431472767089
UGC05253_rotmod,3.68,248.0,290.5971049408442
UGC05253_rotmod,3.8,248.0,290.52358578951896
UGC05253_rotmod,3.93,248.0,290.1732544532662
UGC05253_rotmod,4.06,248.0,289.7389447416415
UGC05253_rotmod,4.18,248.0,289.1331701828761
UGC05253_rotmod,4.31,248.0,288.36692407417326
UGC05253_rotmod,4.44,248.0,287.5654883674326
UGC05253_rotmod,4.56,248.0,286.72413920003316
UGC05253_rotmod,4.69,248.0,285.728781189435
UGC05253_rotmod,4.82,248.0,284.73645797473847
UGC05253_rotmod,4.94,248.0,283.76102956537216
UGC05253_rotmod,4.99,248.0,283.34718262230876
UGC05253_rotmod,5.07,248.0,282.6649997788902
UGC05253_rotmod,5.2,248.0,281.5218034184919
UGC05253_rotmod,5.45,247.0,279.348843026063
UGC05253_rotmod,5.58,247.0,278.0853354637745
UGC05253_rotmod,5.7,247.0,276.90484015271386
UGC05253_rotmod,5.83,247.0,275.4356790613736
UGC05253_rotmod,6.47,247.0,269.2057142781334
UGC05253_rotmod,6.59,246.0,268.2920843036559
UGC05253_rotmod,6.66,246.0,267.81328775846805
UGC05253_rotmod,6.72,246.0,267.3547772155942
UGC05253_rotmod,6.85,246.0,266.5581778899308
UGC05253_rotmod,6.97,246.0,265.8989471585023
UGC05253_rotmod,7.1,246.0,265.2550097547641
UGC05253_rotmod,7.23,246.0,264.70160067517537
UGC05253_rotmod,8.32,246.0,260.1298331602894
UGC05253_rotmod,10.0,245.0,250.00224198994695
UGC05253_rotmod,11.61,245.0,241.88214340872707
UGC05253_rotmod,13.35,246.0,228.11165752762395
UGC05253_rotmod,14.98,245.0,216.4616072193866
UGC05253_rotmod,16.61,245.0,207.00943577528056
UGC05253_rotmod,18.34,245.0,199.7369565203195
UGC05253_rotmod,19.97,245.0,194.92224449764578
UGC05253_rotmod,21.6,245.0,189.69921375693679
UGC05253_rotmod,23.33,244.0,185.11781383756667
UGC05253_rotmod,26.7,243.0,176.8507783415159
UGC05253_rotmod,29.95,239.0,168.58438391499968
UGC05253_rotmod,33.32,231.0,160.36144237315904
UGC05253_rotmod,36.68,219.0,153.21147574512818
UGC05253_rotmod,39.94,210.0,146.65960145861573
UGC05253_rotmod,43.3,210.0,141.18479131974522
UGC05253_rotmod,46.67,212.0,137.4164986455411
UGC05253_rotmod,49.92,213.0,134.42063234488967
UGC05253_rotmod,53.29,218.0,129.81748726577632
