Galaxy,R_kpc,V_obs_kms,V_baryon_kms
F563-V2_rotmod,0.28,11.9,6.2921300050142
F563-V2_rotmod,0.87,34.8,17.881680569789854
F563-V2_rotmod,1.46,58.5,27.78001619869938
F563-V2_rotmod,2.05,81.5,35.88963081448456
F563-V2_rotmod,2.35,91.8,38.599762952640006
F563-V2_rotmod,4.76,114.0,48.02736719829643
F563-V2_rotmod,7.86,116.0,53.59752326367329
F563-V2_rotmod,8.7,117.0,56.32932628746771
F563-V2_rotmod,10.18,118.0,54.93775568768714
F563-V2_rotmod,10.47,118.0,54.70935294810203
