Galaxy,R_kpc,V_obs_kms,V_baryon_kms
D564-8_rotmod,0.51,8.54,7.245032781154272
D564-8_rotmod,1.02,15.1,10.168800322555262
D564-8_rotmod,1.53,19.8,11.082585438425458
D564-8_rotmod,2.04,21.9,11.118547567016117
D564-8_rotmod,2.56,24.0,10.791264986089443
D564-8_rotmod,3.07,25.0,10.39635032114636
