Galaxy,R_kpc,V_obs_kms,V_baryon_kms
UGC08286_rotmod,0.47,22.2,16.59283279009344
UGC08286_rotmod,0.95,43.4,24.409041357660897
UGC08286_rotmod,1.42,60.2,30.016612067320324
UGC08286_rotmod,1.9,69.6,35.70852139195909
UGC08286_rotmod,2.37,72.5,40.17151229416189
UGC08286_rotmod,2.84,74.3,40.94967277036533
UGC08286_rotmod,3.3,75.8,42.33944732752189
UGC08286_rotmod,3.78,77.2,43.028005996095146
UGC08286_rotmod,4.25,79.3,43.89364532594667
UGC08286_rotmod,4.73,81.3,44.171178385911325
UGC08286_rotmod,5.2,81.6,42.27791976907094
UGC08286_rotmod,5.67,82.1,41.01351240749809
UGC08286_rotmod,6.15,82.9,39.08484360976771
UGC08286_rotmod,6.62,83.2,38.20028272146687
UGC08286_rotmod,7.1,83.5,39.41368417187107
UGC08286_rotmod,7.57,83.8,38.315511219348224
UGC08286_rotmod,8.04,84.3,38.00846747765556
