Galaxy,R_kpc,V_obs_kms,V_baryon_kms
NGC2998_rotmod,0.33,90.0,44.56
NGC2998_rotmod,0.99,125.0,93.2323361286201
NGC2998_rotmod,1.98,148.0,132.156772433349
NGC2998_rotmod,2.64,180.0,154.6925030504064
NGC2998_rotmod,3.63,201.0,196.78832409469825
NGC2998_rotmod,7.59,206.0,222.21899558768598
NGC2998_rotmod,12.5,214.0,215.5871510549736
NGC2998_rotmod,17.48,212.0,203.8936585575922
NGC2998_rotmod,22.46,213.0,183.43258516414144
NGC2998_rotmod,27.44,214.0,172.84412920316385
NGC2998_rotmod,32.32,213.0,164.13762152535293
NGC2998_rotmod,37.3,213.0,154.5049643215389
NGC2998_rotmod,42.28,203.0,145.16660945272506
