Galaxy,R_kpc,V_obs_kms,V_baryon_kms
ESO444-G084_rotmod,0.26,18.3,9.493376638478008
ESO444-G084_rotmod,0.77,35.3,18.765569535721532
ESO444-G084_rotmod,1.29,47.8,21.954819516452417
ESO444-G084_rotmod,1.81,52.8,23.4251253998778
ESO444-G084_rotmod,2.32,58.0,23.545838273461406
ESO444-G084_rotmod,3.39,63.1,20.045273757172787
ESO444-G084_rotmod,4.44,62.7,16.779851012449424
