Galaxy,R_kpc,V_obs_kms,V_baryon_kms
UGC07524_rotmod,0.35,14.4,15.462037381923508
UGC07524_rotmod,0.69,24.4,17.991411840097484
UGC07524_rotmod,1.03,29.2,20.29279921548528
UGC07524_rotmod,1.38,32.9,21.498913926056822
UGC07524_rotmod,1.72,37.8,23.082315741710143
UGC07524_rotmod,2.07,42.0,25.396523384116968
UGC07524_rotmod,2.41,45.1,27.13612536822455
UGC07524_rotmod,2.76,47.6,29.78547968389967
UGC07524_rotmod,3.1,52.3,31.49247052868352
UGC07524_rotmod,3.45,57.3,33.1353617756016
UGC07524_rotmod,3.79,61.4,34.469522770122595
UGC07524_rotmod,4.14,64.5,36.24532107734735
UGC07524_rotmod,4.48,66.4,37.518872584340805
UGC07524_rotmod,4.82,66.9,38.25680070262018
UGC07524_rotmod,5.17,69.4,39.21413010637875
UGC07524_rotmod,5.51,70.2,39.541110252495436
UGC07524_rotmod,5.86,70.9,39.464805840140656
UGC07524_rotmod,6.2,72.3,40.000499996875035
UGC07524_rotmod,6.55,73.9,40.904636656496535
UGC07524_rotmod,6.89,75.0,41.89410101673027
UGC07524_rotmod,7.25,75.5,42.96818008712959
UGC07524_rotmod,7.58,77.1,44.12308806056077
UGC07524_rotmod,7.94,77.0,45.409859061661926
UGC07524_rotmod,8.27,77.0,46.65737347944052
UGC07524_rotmod,8.63,78.2,47.95944328284055
UGC07524_rotmod,8.97,79.6,48.89951431251644
UGC07524_rotmod,9.3,80.3,49.741077591865654
UGC07524_rotmod,9.66,81.2,50.45232303868673
UGC07524_rotmod,9.99,82.3,51.07104267586477
UGC07524_rotmod,10.35,83.8,51.84790931175529
UGC07524_rotmod,10.69,79.0,51.60248056053119
