Galaxy,R_kpc,V_obs_kms,V_baryon_kms
UGC02953_rotmod,43.16,264.0,167.09579468077587
UGC02953_rotmod,44.36,262.0,164.71705254769464
UGC02953_rotmod,45.57,260.0,162.5342554663478
UGC02953_rotmod,46.77,258.0,160.49340111045066
UGC02953_rotmod,47.97,257.0,158.45709892586066
UGC02953_rotmod,49.17,258.0,156.46474682815932
UGC02953_rotmod,50.37,260.0,154.58127215157728
UGC02953_rotmod,51.58,263.0,152.79139373668923
UGC02953_rotmod,52.78,265.0,150.95610255965144
UGC02953_rotmod,53.98,266.0,149.14973214860294
UGC02953_rotmod,55.18,266.0,147.43767802024013
UGC02953_rotmod,57.59,262.0,144.2715009972517
UGC02953_rotmod,59.99,263.0,141.10953936569987
UGC02953_rotmod,62.39,272.0,138.24064850831684
