Galaxy,R_kpc,V_obs_kms,V_baryon_kms
UGC00128_rotmod,1.25,34.1,29.44968760445516
UGC00128_rotmod,3.75,78.4,49.3351335257137
UGC00128_rotmod,6.25,96.9,51.03472641251249
UGC00128_rotmod,8.76,108.0,52.7543912864133
UGC00128_rotmod,11.25,113.0,55.271455562523414
UGC00128_rotmod,13.74,114.0,59.62481111081192
UGC00128_rotmod,16.22,121.0,62.2172403759601
UGC00128_rotmod,18.71,126.0,63.01001348992079
UGC00128_rotmod,21.3,128.0,63.46991728370221
UGC00128_rotmod,23.79,129.0,64.13509569650614
UGC00128_rotmod,26.28,129.0,63.592943790958444
UGC00128_rotmod,28.77,131.0,64.19489387794016
UGC00128_rotmod,31.25,131.0,62.95217549854811
UGC00128_rotmod,33.74,131.0,60.178152181668054
UGC00128_rotmod,36.23,127.0,58.51388638605369
UGC00128_rotmod,38.82,126.0,57.493729223281385
UGC00128_rotmod,41.31,130.0,56.034765101675944
UGC00128_rotmod,43.8,132.0,54.09100202436631
UGC00128_rotmod,46.28,134.0,52.27443447805055
UGC00128_rotmod,48.77,129.0,50.31016795837597
UGC00128_rotmod,51.26,132.0,48.65757906020397
UGC00128_rotmod,53.75,125.0,47.28518161115594
