Galaxy,R_kpc,V_obs_kms,V_baryon_kms
F571-V1_rotmod,1.95,32.0,25.080169457162764
F571-V1_rotmod,3.88,57.6,38.64239769993575
F571-V1_rotmod,5.83,70.9,39.20726590824716
F571-V1_rotmod,7.78,77.0,41.48395834536526
F571-V1_rotmod,9.72,82.5,43.500929875118764
F571-V1_rotmod,11.66,84.3,42.36628966525154
F571-V1_rotmod,13.59,83.9,39.191024482654186
