Galaxy,R_kpc,V_obs_kms,V_baryon_kms
DDO168_rotmod,0.41,15.0,13.301372109673498
DDO168_rotmod,0.82,23.4,22.071746645881923
DDO168_rotmod,1.24,29.2,25.138022993067693
DDO168_rotmod,1.64,36.2,25.762765767673315
DDO168_rotmod,2.06,44.0,27.735754902291735
DDO168_rotmod,2.47,52.1,28.32203735609428
DDO168_rotmod,2.89,52.9,28.554554803043242
DDO168_rotmod,3.3,54.8,28.506204587773517
DDO168_rotmod,3.71,55.0,28.488123841348344
DDO168_rotmod,4.12,52.0,28.01935937882949
