Galaxy,R_kpc,V_obs_kms,V_baryon_kms
NGC4013_rotmod,5.49,198.0,215.85462932260685
NGC4013_rotmod,6.17,195.0,222.74844466348134
NGC4013_rotmod,6.92,194.0,226.13797160140976
NGC4013_rotmod,7.69,195.0,227.14213831871882
NGC4013_rotmod,8.36,195.0,225.69941005682756
NGC4013_rotmod,9.12,195.0,221.78880832900472
NGC4013_rotmod,9.88,192.0,213.98334327699433
NGC4013_rotmod,10.56,188.0,203.82179324105653
NGC4013_rotmod,11.31,186.0,193.8722992074938
NGC4013_rotmod,12.08,186.0,185.08774702826764
NGC4013_rotmod,12.77,186.0,178.37381814604964
NGC4013_rotmod,13.47,185.0,172.65772760001215
NGC4013_rotmod,14.17,180.0,167.52490949109625
NGC4013_rotmod,14.98,163.0,162.15571066108035
NGC4013_rotmod,15.68,162.0,157.76867908428466
NGC4013_rotmod,16.37,164.0,153.6407127033717
NGC4013_rotmod,17.19,166.0,149.16853455068866
NGC4013_rotmod,17.88,166.0,145.65736335661165
NGC4013_rotmod,18.58,166.0,142.38798615051763
NGC4013_rotmod,19.39,166.0,138.98471390768123
NGC4013_rotmod,20.09,168.0,136.22694337024524
NGC4013_rotmod,20.79,172.0,133.59454554733887
NGC4013_rotmod,21.48,173.0,131.21915180338576
NGC4013_rotmod,22.3,171.0,128.69347341648682
NGC4013_rotmod,22.99,170.0,126.74445471104445
NGC4013_rotmod,23.69,172.0,124.9560086590477
NGC4013_rotmod,24.39,173.0,123.50005060727707
NGC4013_rotmod,25.2,176.0,121.79545393814993
NGC4013_rotmod,25.9,178.0,120.09645207082514
NGC4013_rotmod,26.59,180.0,118.45436674095218
NGC4013_rotmod,27.41,180.0,116.55454731583835
NGC4013_rotmod,28.1,180.0,114.97151038409471
NGC4013_rotmod,28.8,180.0,113.47812167990797
NGC4013_rotmod,29.61,178.0,111.83732382348927
NGC4013_rotmod,30.31,174.0,110.56759290135605
NGC4013_rotmod,31.01,170.0,108.99726693821272
