Galaxy,R_kpc,V_obs_kms,V_baryon_kms
UGC02487_rotmod,9.93,377.0,330.0082477757185
UGC02487_rotmod,10.05,377.0,330.60639875840275
UGC02487_rotmod,10.35,378.0,332.2614177120179
UGC02487_rotmod,15.07,367.0,322.7986708460864
UGC02487_rotmod,20.09,364.0,309.82655567268597
UGC02487_rotmod,25.12,375.0,296.174322992389
UGC02487_rotmod,30.14,383.0,283.84565119092457
UGC02487_rotmod,35.17,378.0,264.0318734547024
UGC02487_rotmod,40.19,364.0,246.4421209939567
UGC02487_rotmod,45.21,349.0,232.41340451875834
UGC02487_rotmod,50.24,338.0,219.60726285803938
UGC02487_rotmod,55.26,332.0,208.7867768801463
UGC02487_rotmod,60.28,330.0,200.49830049155028
UGC02487_rotmod,65.31,329.0,191.80659373441782
UGC02487_rotmod,70.33,330.0,184.4081218384917
UGC02487_rotmod,75.35,332.0,177.4456051864909
UGC02487_rotmod,80.38,333.0,171.0187501416146
