Galaxy,R_kpc,V_obs_kms,V_baryon_kms
UGC12506_rotmod,0.82,107.0,33.69309127996421
UGC12506_rotmod,2.46,159.0,82.91915641153135
UGC12506_rotmod,4.1,194.0,112.13798330628208
UGC12506_rotmod,5.74,198.0,128.90390994845734
UGC12506_rotmod,7.38,211.0,141.22226594981402
UGC12506_rotmod,9.02,222.0,157.50236347433014
UGC12506_rotmod,10.65,230.0,169.21796240352265
UGC12506_rotmod,12.29,239.0,175.92891888487236
UGC12506_rotmod,13.93,237.0,177.92775640691926
UGC12506_rotmod,15.57,240.0,180.6274710557616
UGC12506_rotmod,17.21,245.0,182.46059574604047
UGC12506_rotmod,18.85,249.0,181.5118676560847
UGC12506_rotmod,20.49,248.0,178.51256202295679
UGC12506_rotmod,22.13,250.0,175.417465778069
UGC12506_rotmod,23.77,255.0,171.61761040173005
UGC12506_rotmod,25.41,244.0,167.436175899953
UGC12506_rotmod,27.05,244.0,164.22317010702233
UGC12506_rotmod,28.68,249.0,162.0728740412781
UGC12506_rotmod,30.32,251.0,160.28451266419972
UGC12506_rotmod,31.96,249.0,158.29657766357425
UGC12506_rotmod,33.6,244.0,154.95305514897083
UGC12506_rotmod,35.24,239.0,151.39043067512557
UGC12506_rotmod,36.88,238.0,148.93430095179554
UGC12506_rotmod,38.52,241.0,147.86294194286816
UGC12506_rotmod,40.16,237.0,146.86702999652442
UGC12506_rotmod,41.8,228.0,145.3176358877339
UGC12506_rotmod,43.44,233.0,144.56442508445846
UGC12506_rotmod,45.08,233.0,145.48456034919994
UGC12506_rotmod,46.71,230.0,141.73603987694875
UGC12506_rotmod,48.35,226.0,141.77505633925875
UGC12506_rotmod,49.99,225.0,142.74005919853053
