Galaxy,R_kpc,V_obs_kms,V_baryon_kms
F561-1_rotmod,1.61,23.4,29.080512375128468
F561-1_rotmod,3.23,40.6,39.03820308364615
F561-1_rotmod,4.84,45.5,42.138036261790845
F561-1_rotmod,6.45,49.2,48.7377030644654
F561-1_rotmod,8.06,50.4,55.03300191703157
F561-1_rotmod,9.66,50.4,57.449640555881636
