Galaxy,R_kpc,V_obs_kms,V_baryon_kms
UGCA442_rotmod,0.42,14.2,6.823877197019302
UGCA442_rotmod,1.26,28.6,16.983438992147615
UGCA442_rotmod,2.11,41.0,23.897332487120817
UGCA442_rotmod,2.96,49.0,26.06301018685294
UGCA442_rotmod,3.79,54.8,26.048147726853824
UGCA442_rotmod,4.65,56.4,24.671963845628504
UGCA442_rotmod,5.48,57.8,22.265994251324148
UGCA442_rotmod,6.33,56.5,19.832975066792173
