Galaxy,R_kpc,V_obs_kms,V_baryon_kms
NGC7331_rotmod,2.67,221.0,346.30922020645073
NGC7331_rotmod,3.21,237.0,366.1894397712747
NGC7331_rotmod,3.74,249.0,383.58118449684156
NGC7331_rotmod,4.27,250.0,384.6465190275352
NGC7331_rotmod,4.81,253.0,381.81582588991773
NGC7331_rotmod,5.35,257.0,383.73184504286326
NGC7331_rotmod,5.88,257.0,376.5703367234334
NGC7331_rotmod,6.41,257.0,370.806201269612
NGC7331_rotmod,7.48,257.0,355.2913137131275
NGC7331_rotmod,8.55,255.0,333.54086915998766
NGC7331_rotmod,9.62,248.0,320.31839878470925
NGC7331_rotmod,10.66,247.0,308.94123891122075
NGC7331_rotmod,11.74,246.0,297.84615172937856
NGC7331_rotmod,12.83,244.0,289.9124090134812
NGC7331_rotmod,13.91,242.0,282.00300459392275
NGC7331_rotmod,15.0,238.0,273.80858879881765
NGC7331_rotmod,16.08,236.0,266.6770160700018
NGC7331_rotmod,17.07,233.0,261.3920993450261
NGC7331_rotmod,18.15,234.0,257.14886175132096
NGC7331_rotmod,19.24,236.0,253.95551677409964
NGC7331_rotmod,20.32,237.0,250.0704392766166
NGC7331_rotmod,21.41,238.0,244.01082127643437
NGC7331_rotmod,22.49,240.0,238.06039464808086
NGC7331_rotmod,23.48,238.0,233.46179494726755
NGC7331_rotmod,24.57,237.0,227.91677318705615
NGC7331_rotmod,25.65,236.0,222.9607393690647
NGC7331_rotmod,26.74,238.0,218.34895419946486
NGC7331_rotmod,27.82,239.0,213.79200756810343
NGC7331_rotmod,28.91,239.0,209.1986775770822
NGC7331_rotmod,29.89,241.0,205.16452544238734
NGC7331_rotmod,30.98,236.0,200.93188024800844
NGC7331_rotmod,32.06,236.0,197.19863741922762
NGC7331_rotmod,33.15,239.0,193.8920323272723
NGC7331_rotmod,34.23,237.0,190.79916771306944
NGC7331_rotmod,35.32,241.0,187.79830324047128
NGC7331_rotmod,36.31,238.0,184.05912473985092
