k_1perMpc,P_Mpc3
6.740000000000001e-05,1011.4653532471943
6.782656560299385e-05,1017.639109184378
6.82558308827482e-05,1023.8505120672272
6.868781292515689e-05,1030.0997910650883
6.912252892424812e-05,1036.3871767387964
6.955999618286876e-05,1042.7129009671687
7.000023211337314e-05,1049.0771967596954
7.044325423831602e-05,1055.4802984760847
7.088908019115009e-05,1061.9224418912615
7.133772771692781e-05,1068.4038642038158
7.178921467300764e-05,1074.9248040445136
7.224355902976499e-05,1081.4855014848836
7.270077887130734e-05,1088.0861980458403
7.316089239619402e-05,1094.7271367063292
7.362391791816065e-05,1101.4085619120672
7.408987386684801e-05,1108.1307195843276
7.455877878853571e-05,1114.8938571287636
7.503065134688018e-05,1121.698223444254
7.550551032365768e-05,1128.5440689318643
7.598337461951182e-05,1135.4316455038347
7.646426325470588e-05,1142.3612065908007
7.694819536987984e-05,1149.3330070569023
7.743519022681217e-05,1156.347303159999
7.792526720918673e-05,1163.404352688162
7.841844582336394e-05,1170.5044149800704
7.891474569915746e-05,1177.6477509342412
7.94141865906154e-05,1184.8346230182856
7.991678837680671e-05,1192.0652952782339
8.042257106261211e-05,1199.340033347902
8.093155477952069e-05,1206.6591044583251
8.144375978643102e-05,1214.0227774472485
8.19592064704575e-05,1221.4313227686455
8.24779153477419e-05,1228.8850125023296
8.299990706426986e-05,1236.3841203636132
8.352520239669277e-05,1243.9289217129804
8.405382225315462e-05,1251.5196935658896
8.458578767412425e-05,1259.1567146123548
8.512111983323292e-05,1266.8402653425208
8.56598400381168e-05,1274.5706280210386
8.62019697312654e-05,1282.3480866143393
8.674753049087484e-05,1290.172926799067
8.729654403170669e-05,1298.0454359722924
8.784903220595242e-05,1305.9659032617647
8.840501700410317e-05,1313.9346195362111
8.896452055582476e-05,1321.9518774157154
8.952756513083893e-05,1330.0179712821898
9.009417313980936e-05,1338.133197289806
9.066436713523391e-05,1346.297853375649
9.123816981234216e-05,1354.5122392702392
9.18156040099988e-05,1362.7766565082532
9.239669271161261e-05,1371.0914084393255
9.298145904605126e-05,1379.456800238775
9.356992628856205e-05,1387.87313883551
9.416211786169811e-05,1396.3407325964622
9.475805733625085e-05,1404.8598916102228
9.535776843218797e-05,1413.4309278197284
9.596127501959779e-05,1422.0541550332136
9.656860111963923e-05,1430.729888935099
9.717977090549788e-05,1439.458447097098
9.779480870334816e-05,1448.2401489892595
9.841373899332164e-05,1457.0753159911078
9.903658641048136e-05,1465.9642714029092
9.96633757458024e-05,1474.907340456912
0.00010029413194715864,1483.9048503287167
0.00010092888012031568,1492.9571301486571
0.00010156764552993015,1502.0645110132975
0.0001022104536005554,1511.2273259969816
0.00010285732991765326,1520.4459101637608
0.00010350830022861261,1529.7206006346455
0.00010416339044377417,1539.0517366617153
0.00010482262663746156,1548.4396595405578
0.00010548603504901955,1557.8847126078929
0.00010615364208385805,1567.3872412536157
0.00010682547431450336,1576.947592932806
0.00010750155848165572,1586.5661171780084
0.00010818192149525375,1596.2431656113426
0.00010886659043554538,1605.979091956847
0.00010955559255416588,1615.774252052802
0.00011024895527522252,1625.6290038642553
0.00011094670619638596,1635.5437074954316
0.000111648873089989,1645.5187252023375
0.00011235548390413164,1655.554421405452
0.0001130665667637938,1665.6511627024258
0.00011378214997195468,1675.8093178556123
