k_1perMpc,P_Mpc3
9.999999999999999e-05,3591.9674637092544
0.00010063288665132622,3613.811491687224
0.0001012697787577866,3635.787753776184
0.00010191070166937223,3657.8970425313196
0.00010255568089651058,3680.1401551545346
0.0001032047421110812,3702.5178935158933
0.00010385791114743789,3725.0310641839856
0.00010451521400343627,3747.680478445984
0.00010517667684146894,3770.4669523403654
0.00010584232598950711,3793.391306677804
0.00010651218794214778,3816.454367071691
0.00010718628936166913,3839.6569639598374
0.00010786465707909103,3862.999932637382
0.00010854731809524329,3886.4841132770066
0.0001092342995818407,3910.1103509610953
0.00010992562888256387,3933.8794957043615
0.0001106213335141479,3957.792402483711
0.000111321441167478,3981.8499312670115
0.00011202597970869094,4006.052947034587
0.00011273497718028455,4030.4023198133787
0.00011344846180223423,4054.8989246999586
0.0001141664619731155,4079.543641889358
0.00011488900627123466,4104.337356705754
0.00011561612345576665,4129.2809596251345
0.00011634784246789903,4154.3753463082985
0.00011708419243198432,4179.621417626587
0.00011782520265669945,4205.020079690239
0.00011857090263621177,4230.572243878684
0.00011932132205135324,4256.27882686738
0.00012007649077080223,4282.140750654949
0.0001208364388522716,4308.158942597649
0.00012160119654370547,4334.334335432654
0.00012237079428448354,4360.667867310107
0.00012314526270663177,4387.160481820237
0.00012392463263604265,4413.8131280260495
0.00012470893509370124,4440.626760489598
0.00012549820129692022,4467.602339303122
0.00012629246266058293,4494.740830118198
0.0001270917507983929,4522.043204176821
0.00012789609752413258,4549.510438338944
0.00012870553485293,4577.143515114917
0.0001295200950025322,4604.943422696001
0.00013033981039458815,4632.911154981329
0.00013116471365593938,4661.047711612075
0.00013199483761991808,4689.3540980013495
0.00013283021532765413,4717.8313253628885
0.00013367088002939076,4746.480410743796
0.00013451686518580706,4775.302377056152
0.00013536820446935038,4804.298253105029
0.0001362249317655769,4833.46907362366
0.00013708708117449932,4862.815879300569
0.00013795468701194546,4892.339716816799
0.00013882778381092294,4922.041638871322
0.0001397064063229943,4951.92270421578
