k_1perMpc,P_Mpc3
2.633659170012079935e-03,2.980921460849132200e+04
2.650327247340513587e-03,2.995171720376199301e+04
2.667100814705392932e-03,3.009461083858002166e+04
2.683980539739075789e-03,3.023789296186610954e+04
2.700967094299277452e-03,3.038156097551254425e+04
2.718061154495808856e-03,3.052561221908397420e+04
2.735263400717495574e-03,3.067004388580695741e+04
2.752574517659247752e-03,3.081485307933556396e+04
2.769995194349317812e-03,3.096003685229611074e+04
2.787526124176732071e-03,3.110559220613402795e+04
2.805168004918877616e-03,3.125151609085925156e+04
2.822921538769282163e-03,3.139780540479433694e+04
2.840787432365563490e-03,3.154445699432631955e+04
2.858766396817557110e-03,3.169146765366229010e+04
2.876859147735614814e-03,3.183883412458741805e+04
2.895066405259090134e-03,3.198655309622725690e+04
2.913388894085003344e-03,3.213462120481348393e+04
2.931827343496886448e-03,3.228303503345297577e+04
2.950382487393810298e-03,3.243179111190143522e+04
2.969055064319589977e-03,3.258088591633952456e+04
2.987845817492193121e-03,3.273031586912157218e+04
3.006755494833309589e-03,3.288007731770299142e+04
3.025784848998126688e-03,3.303016649796677666e+04
3.044934637405284378e-03,3.318057958032958413e+04
3.064205622267030839e-03,3.333131267897329963e+04
3.083598570619545433e-03,3.348236185163923801e+04
3.103114254353480685e-03,3.363372309942582069e+04
3.122753450244684231e-03,3.378539236659070593e+04
3.142516939985110728e-03,3.393736554035925656e+04
3.162405510213941052e-03,3.408963845073545963e+04
3.182419952548887990e-03,3.424220687031996931e+04
3.202561063617711395e-03,3.439506651413130021e+04
3.222829645089918087e-03,3.454821303943541716e+04
3.243226503708675993e-03,3.470164204557467019e+04
3.263752451322920415e-03,3.485534907380927325e+04
3.284408304919674091e-03,3.500932960715829540e+04
3.305194886656559385e-03,3.516357906411758449e+04
3.326113023894523846e-03,3.531809259402305906e+04
3.347163549230773930e-03,3.547286502477648901e+04
3.368347300531912124e-03,3.562789110124593572e+04
3.389665120967285273e-03,3.578316550070796075e+04
3.411117859042545400e-03,3.593868283269346284e+04
3.432706368633429549e-03,3.609443763883901556e+04
3.454431509019735211e-03,3.625042439274647040e+04
3.476294144919525597e-03,3.640663749985159666e+04
3.498295146523555665e-03,3.656307129729798180e+04
3.520435389529895029e-03,3.671972005382126372e+04
3.542715755178793297e-03,3.687657796964012960e+04
3.565137130287748379e-03,3.703363917635674443e+04
3.587700407286812873e-03,3.719089773686282570e+04
3.610406484254106464e-03,3.734834764525800711e+04
3.633256264951565100e-03,3.750598282677421230e+04
3.656250658860916124e-03,3.766379718512052204e+04
3.679390581219872842e-03,3.782178502438065334e+04
3.702676953058567193e-03,3.797994085567765433e+04
3.726110701236204879e-03,3.813825913726689032e+04
3.749692758477967281e-03,3.829673427149310010e+04
3.773424063412117620e-03,3.845536060479773005e+04
3.797305560607381648e-03,3.861413242773358797e+04
3.821338200610535207e-03,3.877304397498613980e+04
3.845522939984225962e-03,3.893208942540302814e+04
3.869860741345071409e-03,3.909126290202903328e+04
3.894352573401958957e-03,3.925055847214830283e+04
3.918999410994596262e-03,3.940997014733493415e+04
3.943802235132331732e-03,3.956949188351077464e+04
3.968762033033190577e-03,3.972911758100898442e+04
3.993879798163157621e-03,3.988884108464644669e+04
4.019156530275748082e-03,4.004865618380306842e+04
4.044593235451766564e-03,4.020855612682257197e+04
4.070190926139381771e-03,4.036853217821277940e+04
4.095950621194409391e-03,4.052857503433540842e+04
4.121873345920859522e-03,4.068867529077078507e+04
4.147960132111763384e-03,4.084882344240389648e+04
4.174212018090233366e-03,4.100900988352712739e+04
4.200630048750778923e-03,4.116922490796748025e+04
4.227215275600917400e-03,4.132945870922963513e+04
4.253968756803019891e-03,4.148970138066060463e+04
4.280891557216410376e-03,4.164994291563660954e+04
4.307984748439781450e-03,4.181017320776799897e+04
4.335249408853827750e-03,4.197038205112700234e+04
4.362686623664159546e-03,4.213055914049625426e+04
4.390297484944525111e-03,4.229069407163914002e+04
4.418083091680247328e-03,4.245077634159105219e+04
4.446044549811989030e-03,4.261079535584652331e+04
4.474182972279766406e-03,4.277074097127309506e+04
4.502499479067233884e-03,4.293060389900494920e+04
4.530995197246279541e-03,4.309037486808529502e+04
4.559671261021884178e-03,4.325004453431520960e+04
4.588528811777246690e-03,4.340960348063390848e+04
4.617568998119239883e-03,4.356904221751530713e+04
4.646792975924115242e-03,4.372835118337966560e+04
4.676201908383499986e-03,4.388752074502179312e+04
4.705796966050721994e-03,4.404654119805449591e+04
4.735579326887368046e-03,4.420540276736910891e+04
4.765550176310198553e-03,4.436409560761130706e+04
4.795710707238320762e-03,4.452260980367511365e+04
4.826062120140650787e-03,4.468093537120980181e+04
4.856605623083729527e-03,4.483906225714855100e+04
4.887342431779785785e-03,4.499698034024939989e+04
4.918273769635118572e-03,4.515467943544240552e+04
4.949400867798815079e-03,4.531214935039295233e+04
4.980724965211738402e-03,4.546937987483849429e+04
5.012247308655832720e-03,4.562636073553636379e+04
5.043969152803770215e-03,4.578308159558285115e+04
5.075891760268878145e-03,4.593953205505164078e+04
5.108016401655385112e-03,4.609570165164626087e+04
5.140344355609016876e-03,4.625157986137307307e+04
5.172876908867863645e-03,4.640715609922829026e+04
5.205615356313620344e-03,4.656241971990355523e+04
5.238561001023119175e-03,4.671736001850777393e+04
5.271715154320171827e-03,4.687196623130630178e+04
5.305079135827802869e-03,4.702622753647741774e+04
5.338654273520749421e-03,4.718013305488622427e+04
5.372441903778316444e-03,4.733367185087460530e+04
5.406443371437581573e-03,4.748683293307111308e+04
5.440660029846921750e-03,4.763960502242503571e+04
5.475093240919861638e-03,4.779197543638040224e+04
5.509744375189308020e-03,4.794393093602747831e+04
5.544614811862074756e-03,4.809545820348768029e+04
5.579705938873801528e-03,4.824654384360684344e+04
5.615019152944191773e-03,4.839717438507123006e+04
5.650555859632582813e-03,4.854733628155264159e+04
5.686317473393925383e-03,4.869701591288322379e+04
5.722305417635067601e-03,4.884619958625640720e+04
5.758521124771392823e-03,4.899487353745837754e+04
5.794966036283867757e-03,4.914302393212780589e+04
5.831641602776397627e-03,4.929063686704447900e+04
5.868549284033550834e-03,4.943769837144523626e+04
5.905690549078696470e-03,4.958419440837183356e+04
5.943066876232450634e-03,4.973011087604512431e+04
5.980679753171512167e-03,4.987543360858930828e+04
6.018530676987906072e-03,5.002014816019482532e+04
6.056621154248532229e-03,5.016423949201431969e+04
6.094952701055166878e-03,5.030769241862389754e+04
6.133526843104793701e-03,5.045049168773840211e+04
6.172345115750311334e-03,5.059262198187407193e+04
6.211409064061675436e-03,5.073406792004522868e+04
6.250720242887391163e-03,5.087481405949638429e+04
6.290280216916367337e-03,5.101484489746663894e+04
6.330090560740239854e-03,5.115414487298868335e+04
6.370152858916027297e-03,5.129269836872266023e+04
6.410468706029177725e-03,5.143048971282463754e+04
6.451039706757082971e-03,5.156750318084628816e+04
6.491867475932898250e-03,5.170372299767160439e+04
6.532953638609862237e-03,5.183913333948789659e+04
6.574299830125955417e-03,5.197371833578626683e+04
6.615907696168979966e-03,5.210746205656349775e+04
6.657778892842094141e-03,5.224034811680149869e+04
6.699915086729707481e-03,5.237235963008987164e+04
6.742317954963806224e-03,5.250347963920165785e+04
6.784989185290738432e-03,5.263369114184418140e+04
6.827930476138372937e-03,5.276297709302851581e+04
6.871143536683684168e-03,5.289132040747492283e+04
6.914630086920814898e-03,5.301870396206455189e+04
6.958391857729524094e-03,5.314511059832088358e+04
7.002430590944060639e-03,5.327052312493701902e+04
7.046748039422529725e-03,5.339492432033843215e+04
7.091345967116622663e-03,5.351829693528013013e+04
7.136226149141859307e-03,5.364062369548907009e+04
7.181390371848231195e-03,5.376188730433769524e+04
7.226840432891279246e-03,5.388207044555887842e+04
7.272578141303690132e-03,5.400115578599394939e+04
7.318605317567271687e-03,5.411912590430674754e+04
7.364923793685401038e-03,5.423596272790790681e+04
7.411535413255978394e-03,5.435164784268653602e+04
7.458442031544793710e-03,5.446616281770310889e+04
7.505645515559339169e-03,5.457948921095444530e+04
7.553147744123181982e-03,5.469160857257487805e+04
7.600950607950678062e-03,5.480250244808382558e+04
7.649056009722292847e-03,5.491215238167255302e+04
7.697465864160293360e-03,5.502053991953057266e+04
7.746182098104950273e-03,5.512764661321351014e+04
7.795206650591273399e-03,5.523345402305167227e+04
7.844541472926161788e-03,5.533794372159623890e+04
7.894188528766055146e-03,5.544109729710491956e+04
7.944149794195136047e-03,5.554289635706708214e+04
7.994427257803957132e-03,5.564332253176497034e+04
8.045022920768578334e-03,5.574235747784287378e+04
8.095938796930260070e-03,5.583998250641486084e+04
8.147176912875567570e-03,5.593617764266319864e+04
8.198739308017080618e-03,5.603092264922401955e+04
8.250628034674557798e-03,5.612419731699248223e+04
8.302845158156588190e-03,5.621598146942909079e+04
8.355392756842839816e-03,5.630625496691591252e+04
8.408272922266778193e-03,5.639499771115825570e+04
8.461487759198875816e-03,5.648218964963126928e+04
8.515039385730442667e-03,5.656781078007185715e+04
8.568929933357902554e-03,5.665184115501119959e+04
8.623161547067615881e-03,5.673426088635368069e+04
8.677736385421295703e-03,5.681505014999250125e+04
8.732656620641907758e-03,5.689418919047093368e+04
8.787924438700101329e-03,5.697165832567820325e+04
8.843542039401269816e-03,5.704743795158842840e+04
8.899511636473055390e-03,5.712150853759251913e+04
8.955835457653512841e-03,5.719385008388813003e+04
9.012515744779745278e-03,5.726444182210878353e+04
9.069554753877122691e-03,5.733326300129551964e+04
9.126954755249128484e-03,5.740029296615282510e+04
9.184718033567684792e-03,5.746551116247160098e+04
9.242846887964079744e-03,5.752889714259334869e+04
9.301343632120520968e-03,5.759043057091331866e+04
9.360210594362193895e-03,5.765009122941974056e+04
9.419450117749928950e-03,5.770785902327263466e+04
9.479064560173501922e-03,5.776371398641209089e+04
9.539056294445428727e-03,5.781763628720367706e+04
9.599427708395461001e-03,5.786960623411459528e+04
9.660181204965609045e-03,5.791960428141725424e+04
9.721319202305754581e-03,5.796761103492438997e+04
9.782844133869952191e-03,5.801360725774725142e+04
9.844758448513268520e-03,5.805757380614123394e+04
9.907064610589213019e-03,5.809949076287089702e+04
9.969765100047890335e-03,5.813933770714662387e+04
1.003286241253467485e-02,5.817709437987623096e+04
1.009635905948952535e-02,5.821274070482502430e+04
1.016025756824699353e-02,5.824625679512516217e+04
1.022456048213679289e-02,5.827762295981432544e+04
1.028927036058500596e-02,5.830681971039149357e+04
1.035438977921601493e-02,5.833382776739381370e+04
1.041992132995495438e-02,5.835862806699400971e+04
1.048586762113092388e-02,5.838120176760798495e+04
1.055223127758080255e-02,5.840153025651854114e+04
1.061901494075367242e-02,5.841959515650740650e+04
1.068622126881603462e-02,5.843537833249752293e+04
1.075385293675755818e-02,5.844886189819575520e+04
1.082191263649753994e-02,5.846002822274472419e+04
1.089040307699211049e-02,5.846885975516775216e+04
1.095932698434201602e-02,5.847533828166097373e+04
1.102868710190110270e-02,5.847944556664276024e+04
1.109848619038557478e-02,5.848116365655791014e+04
1.116872702798380086e-02,5.848047488720770343e+04
1.123941241046696668e-02,5.847736189095310692e+04
1.131054515130031600e-02,5.847180760390306386e+04
1.138212808175511487e-02,5.846379527309598052e+04
1.145416405102138782e-02,5.845330846366158221e+04
1.152665592632131156e-02,5.844033106597020378e+04
1.159960659302329382e-02,5.842484730275398033e+04
1.167301895475688495e-02,5.840684173621034279e+04
1.174689593352832434e-02,5.838629927507133834e+04
1.182124046983679989e-02,5.836320518164621171e+04
1.189605552279156091e-02,5.833754507882493635e+04
1.197134407022966592e-02,5.830930495663187321e+04
1.204710910883447644e-02,5.827847110168118525e+04
1.212335365425499904e-02,5.824503001319514442e+04
1.220008074122583795e-02,5.820896855709297233e+04
1.227729342368806889e-02,5.817027399506548682e+04
1.235499477491074603e-02,5.812893399142289127e+04
1.243318788761320001e-02,5.808493661988497479e+04
1.251187587408820502e-02,5.803827037030432984e+04
1.259106186632581552e-02,5.798892415533195162e+04
1.267074901613800958e-02,5.793688731700546487e+04
1.275094049528418746e-02,5.788214963327042642e+04
1.283163949559739357e-02,5.782470132442155591e+04
1.291284922911132421e-02,5.776453305946353066e+04
1.299457292818825306e-02,5.770163596238855098e+04
1.307681384564759845e-02,5.763600161836558254e+04
1.315957525489547079e-02,5.756762207983731059e+04
1.324286045005493642e-02,5.749648989533758140e+04
1.332667274609708463e-02,5.742259861348296545e+04
1.341101547897305575e-02,5.734594278357708390e+04
1.349589200574677003e-02,5.726651746192797145e+04
1.358130570472853432e-02,5.718431819440270192e+04
1.366725997560955773e-02,5.709934102136724687e+04
1.375375823959724790e-02,5.701158248250603356e+04
1.384080393955132784e-02,5.692103962151778978e+04
1.392840054012097449e-02,5.682770999068779929e+04
1.401655152788265114e-02,5.673159165532647603e+04
1.410526041147887322e-02,5.663268319807746593e+04
1.419453072175792460e-02,5.653098372309064143e+04
1.428436601191432169e-02,5.642649286004973692e+04
1.437476985763029916e-02,5.631921076806407655e+04
1.446574585721811107e-02,5.620913813940883119e+04
1.455729763176320801e-02,5.609627620311949431e+04
1.464942882526845506e-02,5.598062709078477201e+04
1.474214310479911826e-02,5.586219621119681688e+04
1.483544416062878950e-02,5.574099074234902946e+04
1.492933570638635583e-02,5.561701837860634987e+04
1.502382147920375798e-02,5.549028732484207285e+04
1.511890523986470988e-02,5.536080629692992079e+04
1.521459077295447652e-02,5.522858452207373193e+04
1.531088188701040624e-02,5.509363173897858360e+04
1.540778241467360976e-02,5.495595819786231004e+04
1.550529621284147015e-02,5.481557466030395153e+04
1.560342716282112421e-02,5.467249239893018967e+04
1.570217917048401593e-02,5.452672319693575992e+04
1.580155616642133984e-02,5.437827934744278173e+04
1.590156210610042462e-02,5.422717365268945287e+04
1.600220097002227199e-02,5.407341942305481643e+04
1.610347676387994045e-02,5.391703047673679976e+04
1.620539351871794903e-02,5.375802289684614516e+04
1.630795529109280162e-02,5.359641871258964238e+04
1.641116616323436486e-02,5.343224142413042136e+04
1.651503024320842908e-02,5.326551492676762427e+04
1.661955166508018861e-02,5.309626350505492155e+04
1.672473458907873523e-02,5.292451182681132923e+04
1.683058320176274159e-02,5.275028493703003915e+04
1.693710171618705365e-02,5.257360825168503652e+04
1.704429437207033438e-02,5.239450755144051072e+04
1.715216543596390086e-02,5.221300897525897744e+04
1.726071920142150870e-02,5.202913901391904074e+04
1.736995998917019446e-02,5.184292450343960081e+04
1.747989214728234986e-02,5.165439261841106782e+04
1.759052005134872573e-02,5.146357086524336773e+04
1.770184810465256012e-02,5.127048707532393746e+04
1.781388073834495531e-02,5.107516951644034270e+04
1.792662241162109801e-02,5.087765209555123147e+04
1.804007761189789158e-02,5.067797629902670451e+04
1.815425085499248678e-02,5.047618424439951923e+04
1.826914668530199917e-02,5.027231811972238211e+04
1.838476967598446851e-02,5.006642017097856296e+04
1.850112442914084859e-02,4.985853268961742288e+04
1.861821557599812466e-02,4.964869800021412084e+04
1.873604777709374225e-02,4.943695844826157554e+04
1.885462572246107346e-02,4.922335638809658849e+04
1.897395413181604193e-02,4.900793417096449411e+04
1.909403775474506626e-02,4.879073413322382112e+04
1.921488137089402345e-02,4.857179858469781902e+04
1.933648979015856889e-02,4.835116979716999049e+04
1.945886785287554224e-02,4.812888999303673336e+04
1.958202043001558770e-02,4.790500133410665876e+04
1.970595242337711689e-02,4.767954687240336352e+04
1.983066876578137155e-02,4.745258068855521560e+04
1.995617442126870408e-02,4.722416368334615254e+04
2.008247438529628046e-02,4.699435639668168733e+04
2.020957368493683445e-02,4.676321887091341341e+04
2.033747737907872291e-02,4.653081063559525501e+04
2.046619055862738609e-02,4.629719069281742850e+04
2.059571834670793217e-02,4.606241750311599026e+04
2.072606589886897763e-02,4.582654897195323429e+04
2.085723840328799691e-02,4.558964243676637852e+04
2.098924108097767818e-02,4.535175465457933024e+04
2.112207918599385767e-02,4.511294179017502029e+04
2.125575800564456080e-02,4.487325940481730504e+04
2.139028286070047968e-02,4.463276244552897697e+04
2.152565910560675852e-02,4.439150523490591877e+04
2.166189212869613911e-02,4.414954146147433494e+04
2.179898735240332758e-02,4.390692706665944570e+04
2.193695023348096046e-02,4.366373034507476405e+04
2.207578626321674703e-02,4.342002225969067513e+04
2.221550096765193341e-02,4.317587266541947611e+04
2.235609990780145287e-02,4.293135030022799037e+04
2.249758867987506836e-02,4.268652277751426300e+04
2.263997291550026367e-02,4.244145657948443113e+04
2.278325828194634195e-02,4.219621705150436901e+04
2.292745048234993976e-02,4.195086839740767027e+04
2.307255525594215095e-02,4.170547367573124211e+04
2.321857837827687523e-02,4.146009479686179111e+04
2.336552566146069335e-02,4.121479252106839704e+04
2.351340295438425834e-02,4.096962645739286381e+04
2.366221614295510589e-02,4.072465506338542036e+04
2.381197115033181072e-02,4.047993564565006091e+04
2.396267393715989860e-02,4.023552443290343217e+04
2.411433050180901427e-02,3.999148518712103396e+04
2.426694688061163674e-02,3.974789710303947504e+04
2.442052914810345990e-02,3.950483953295992251e+04
2.457508341726501525e-02,3.926239002598432853e+04
2.473061583976515071e-02,3.902062433783971937e+04
2.488713260620580361e-02,3.877961644218795118e+04
2.504463994636831753e-02,3.853943854336351069e+04
2.520314412946157365e-02,3.830016109047925420e+04
2.536265146437145443e-02,3.806185279284880380e+04
2.552316829991183728e-02,3.782458063666352245e+04
2.568470102507748945e-02,3.758840990287610475e+04
2.584725606929825711e-02,3.735340418623038568e+04
2.601083990269493357e-02,3.711962541539068479e+04
2.617545903633693161e-02,3.688713387411338044e+04
2.634112002250125345e-02,3.665598822341125924e+04
2.650782945493346601e-02,3.642624501468787639e+04
2.667559396911006395e-02,3.619794953766286926e+04
2.684442024250252579e-02,3.597113711949674325e+04
2.701431499484321930e-02,3.574584172375612980e+04
2.718528498839280563e-02,3.552209628295229049e+04
2.735733702820931576e-02,3.529993271669620299e+04
2.753047796241915937e-02,3.507938195011929929e+04
2.770471468248962219e-02,3.486047393253754854e+04
2.788005412350309450e-02,3.464323765634013398e+04
2.805650326443325654e-02,3.442770117608525470e+04
2.823406912842276253e-02,3.421389162778667378e+04
2.841275878306274982e-02,3.400183524836897413e+04
2.859257934067428036e-02,3.379155739528068807e+04
2.877353795859124291e-02,3.358308256624652859e+04
2.895564183944543402e-02,3.337643441914215509e+04
2.913889823145312044e-02,3.317163579198100342e+04
2.932331442870350288e-02,3.296871325111528859e+04
2.950889777144916071e-02,3.276772251585906633e+04
2.969565564639816899e-02,3.256872993520581076e+04
2.988359548700800228e-02,3.237180004307382478e+04
3.007272477378158254e-02,3.217699557080490558e+04
3.026305103456492299e-02,3.198437749830200119e+04
3.045458184484671135e-02,3.179400510624318122e+04
3.064732482805996444e-02,3.160593602931072382e+04
3.084128765588532023e-02,3.142022631036866369e+04
3.103647804855651920e-02,3.123693045553374759e+04
3.123290377516763777e-02,3.105610149008277585e+04
3.143057265398221251e-02,3.087779101514625290e+04
3.162949255274463689e-02,3.070204926514103863e+04
3.182967138899318177e-02,3.052892516589675142e+04
3.203111713037510438e-02,3.035846639343656352e+04
3.223383779496388768e-02,3.019071139695649617e+04
3.243784145157836696e-02,3.002562193871934869e+04
3.264313622010375088e-02,2.986311897075816159e+04
3.284973027181502941e-02,2.970312462403032623e+04
3.305763182970199165e-02,2.954556260118279897e+04
3.326684916879672077e-02,2.939035812897270444e+04
3.347739061650287229e-02,2.923743791250525464e+04
3.368926455292703404e-02,2.908673009122559961e+04
3.390247941121245917e-02,2.893816419661432155e+04
3.411704367787465192e-02,2.879167111152856160e+04
3.433296589313903496e-02,2.864718303113783622e+04
3.455025465128107320e-02,2.850463342540732265e+04
3.476891860096825715e-02,2.836395700307854713e+04
3.498896644560423735e-02,2.822508967710148499e+04
3.521040694367545687e-02,2.808796830669127303e+04
3.543324890909962249e-02,2.795252980014643981e+04
3.565750121157648667e-02,2.781871186710279653e+04
3.588317277694104412e-02,2.768645332748224610e+04
3.611027258751860897e-02,2.755569408279115669e+04
3.633880968248249382e-02,2.742637508861305469e+04
3.656879315821377763e-02,2.729843832834776185e+04
3.680023216866317587e-02,2.717182678815706095e+04
3.703313592571568641e-02,2.704648443308601054e+04
3.726751369955704635e-02,2.692235618432395859e+04
3.750337481904268688e-02,2.679938789757597988e+04
3.774072867206922088e-02,2.667752634251142808e+04
3.797958470594799824e-02,2.655671911351734161e+04
3.821995242778106205e-02,2.643690592018328243e+04
3.846184140483972086e-02,2.631801035196852899e+04
3.870526126494518160e-02,2.619995531579307499e+04
3.895022169685193741e-02,2.608266503602897137e+04
3.919673245063329259e-02,2.596606503269773748e+04
3.944480333806937161e-02,2.585008210181459071e+04
3.969444423303786218e-02,2.573464429781664512e+04
3.994566507190690924e-02,2.561968091801709670e+04
4.019847585393046541e-02,2.550512248902342981e+04
4.045288664164654879e-02,2.539090075506522771e+04
4.070890756127766574e-02,2.527694866817069487e+04
4.096654880313370384e-02,2.516319960605020970e+04
4.122582062201774616e-02,2.504957036966360829e+04
4.148673333763419624e-02,2.493596154819862204e+04
4.174929733499935236e-02,2.482227480644134994e+04
4.201352306485507671e-02,2.470841366999716774e+04
4.227942104408437957e-02,2.459428352991709471e+04
4.254700185613036895e-02,2.447979165098651720e+04
4.281627615141734428e-02,2.436484718354179495e+04
4.308725464777461017e-02,2.424936117868047222e+04
4.335994813086328087e-02,2.413324660672785831e+04
4.363436745460549243e-02,2.401641837882194886e+04
4.391052354161630034e-02,2.389879214381530255e+04
4.418842738363861627e-02,2.378026436080002168e+04
4.446809004198065685e-02,2.366071608730827938e+04
4.474952264795604290e-02,2.354003070017852224e+04
4.503273640332717404e-02,2.341809452522561696e+04
4.531774258075071948e-02,2.329479689885891639e+04
4.560455252422664085e-02,2.317003023474265865e+04
4.589317764954953943e-02,2.304369009517338418e+04
4.618362944476293169e-02,2.291567526683700999e+04
4.647591947061677220e-02,2.278588784060136095e+04
4.677005936102743983e-02,2.265423362082190215e+04
4.706606082354070075e-02,2.252064125077728750e+04
4.736393563979793969e-02,2.238507227364895880e+04
4.766369566600497237e-02,2.224749320732928027e+04
4.796535283340383482e-02,2.210787298307317178e+04
4.826891914874794492e-02,2.196618298949457312e+04
4.857440669477982448e-02,2.182239711574555986e+04
4.888182763071195064e-02,2.167649179371360515e+04
4.919119419271104215e-02,2.152844603907815326e+04
4.950251869438462848e-02,2.137824149106320328e+04
4.981581352727162959e-02,2.122586715676776657e+04
5.013109116133530191e-02,2.107135892731188869e+04
5.044836414545953579e-02,2.091477825724196009e+04
5.076764510794855995e-02,2.075618737400721511e+04
5.108894675702944227e-02,2.059564897594111972e+04
5.141228188135781724e-02,2.043322619098022915e+04
5.173766335052710358e-02,2.026898253534560354e+04
5.206510411558068485e-02,2.010298187222569686e+04
5.239461720952726109e-02,1.993528837049751746e+04
5.272621574785985032e-02,1.976597025333680358e+04
5.305991292907748236e-02,1.959513985434742062e+04
5.339572203521088245e-02,1.942293631864872805e+04
5.373365643235100686e-02,1.924949668131507860e+04
5.407372957118081191e-02,1.907495528918350465e+04
5.441595498751101295e-02,1.889944372239938093e+04
5.476034630281866739e-02,1.872309072371320872e+04
5.510691722478918558e-02,1.854602213535655392e+04
5.545568154786222753e-02,1.836836085115508831e+04
5.580665315378063179e-02,1.819023878322243399e+04
5.615984601214280697e-02,1.801182026926202889e+04
5.651527418095897426e-02,1.783327135625929805e+04
5.687295180721069210e-02,1.765475281399600135e+04
5.723289312741368373e-02,1.747642011998650196e+04
5.759511246818489749e-02,1.729842345803133867e+04
5.795962424681232877e-02,1.712090772970528269e+04
5.832644297182919269e-02,1.694401257809788513e+04
5.869558324359131635e-02,1.676787451145092928e+04
5.906705975485803534e-02,1.659263397549755246e+04
5.944088729137737837e-02,1.641842835633512004e+04
5.981708073247437446e-02,1.624538941428078215e+04
6.019565505164319041e-02,1.607364337023731787e+04
6.057662531714337606e-02,1.590331100231767596e+04
6.096000669259949573e-02,1.573450775185785642e+04
6.134581443760449282e-02,1.556734390780926879e+04
6.173406390832744672e-02,1.540193484746922331e+04
6.212477055812441057e-02,1.523841119136997440e+04
6.251794993815378010e-02,1.507689993003114432e+04
6.291361769799518056e-02,1.491752200168674062e+04
6.331178958627214914e-02,1.476039249041144285e+04
6.371248145127937634e-02,1.460562083298926154e+04
6.411570924161323626e-02,1.445331103362212161e+04
6.452148900680648724e-02,1.430356188563107389e+04
6.492983689796744118e-02,1.415646719728513381e+04
6.534076916842257443e-02,1.401211362151900903e+04
6.575430217436335767e-02,1.387057641565491940e+04
6.617045237549762371e-02,1.373192567933620376e+04
6.658923633570427991e-02,1.359622789006286075e+04
6.701067072369297495e-02,1.346354612839067522e+04
6.743477231366741542e-02,1.333394030485719486e+04
6.786155798599279032e-02,1.320746738832920164e+04
6.829104472786809432e-02,1.308418163551852376e+04
6.872324963400201769e-02,1.296413321813019502e+04
6.915818990729315219e-02,1.284732898173566173e+04
6.959588285951520681e-02,1.273373179121669818e+04
7.003634591200573467e-02,1.262330353215316791e+04
7.047959659635942564e-02,1.251600729109695021e+04
7.092565255512631173e-02,1.241180736231256196e+04
7.137453154251373333e-02,1.231066925468739100e+04
7.182625142509287131e-02,1.221255969885920604e+04
7.228083018251031666e-02,1.211744615610814253e+04
7.273828590820313744e-02,1.202525642167158549e+04
7.319863681011962164e-02,1.193585039317682640e+04
7.366190121144362835e-02,1.184908543490234661e+04
7.412809755132392098e-02,1.176482329669897626e+04
7.459724438560827453e-02,1.168292987434003589e+04
7.506936038758199592e-02,1.160327498529153854e+04
7.554446434871094074e-02,1.152573215912288288e+04
7.602257517938977582e-02,1.145017671862944735e+04
7.650371190969458557e-02,1.137644980482797837e+04
7.698789369014005790e-02,1.130436037037045389e+04
7.747513979244217974e-02,1.123372072380294776e+04
7.796546961028483214e-02,1.116434782859500410e+04
7.845890266009208913e-02,1.109606309715710995e+04
7.895545858180484655e-02,1.102869221386352183e+04
7.945515713966244675e-02,1.096206498438828021e+04
7.995801822298957695e-02,1.089601277951186967e+04
8.046406184698788600e-02,1.083036358399592791e+04
8.097330815353229183e-02,1.076494806863865415e+04
8.148577741197320090e-02,1.069960095549310608e+04
8.200149001994298803e-02,1.063416099431165276e+04
8.252046650416776374e-02,1.056847096374523062e+04
8.304272752128470658e-02,1.050237769621478765e+04
8.356829385866414162e-02,1.043573871377860996e+04
8.409718643523662884e-02,1.036844118987617730e+04
8.462942630232619945e-02,1.030038194931485850e+04
8.516503464448751948e-02,1.023146113902523757e+04
8.570403278034978423e-02,1.016158231194882137e+04
8.624644216346487313e-02,1.009065251972682381e+04
8.679228438316118066e-02,1.001858252662926316e+04
8.734158116540322037e-02,9.945304626209745038e+03
8.789435437365634984e-02,9.870791283386464784e+03
8.845062600975651945e-02,9.795021787371893879e+03
8.901041821478668237e-02,9.717977577527304675e+03
8.957375326995771492e-02,9.639642284450599618e+03
9.014065359749511008e-02,9.560001769664899257e+03
9.071114176153187436e-02,9.479051517743706427e+03
9.128524046900618472e-02,9.396859274889151493e+03
9.186297257056548482e-02,9.313531250319494575e+03
9.244436106147609078e-02,9.229172174419529256e+03
9.302942908253791776e-02,9.143884755237975696e+03
9.361819992100622878e-02,9.057769580601618145e+03
9.421069701151819908e-02,8.970925165213133369e+03
9.480694393702543410e-02,8.883451256546231889e+03
9.540696442973313485e-02,8.795448852555142366e+03
9.601078237204448140e-02,8.707016418928280473e+03
9.661842179751095605e-02,8.618249643612218279e+03
9.722990689178938328e-02,8.529241391994804872e+03
9.784526199360446541e-02,8.440083165502293923e+03
9.846451159571709133e-02,8.350904568672298410e+03
9.908768034589995888e-02,8.261875404386493756e+03
9.971479304791790177e-02,8.173161127762454271e+03
1.003458746625156550e-01,8.084920485290675060e+03
1.009809503084112686e-01,7.997305586656993000e+03
1.016200452632955303e-01,7.910461845267855097e+03
1.022631849648385077e-01,7.824526448721266206e+03
1.029103950117020438e-01,7.739629263705617632e+03
